SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	PeptideMass	SpectrumMass	Retention	MassDiff	Adduct	Charge	SMILES	FDR
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	11282	141733	197180	Sugikurojin_B_7-O-De-Me,_7-(2-butyloxyethyl)	11	684.512	343.262	399.701	0.00258	M+2H	2	CCCCOCCOC1c2cc(C(C)C)c(O)cc2C2(C)CCCC(C)(C)C2C1Oc1cc2c(cc1C(C)C)C=CC1C(C)(C)CCCC21C	1.32
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	11138	140535	554853	PE(14:1(9Z)/18:4(6Z,9Z,12Z,15Z))	11	681.437	341.724	716.365	0.00356	M+2H	2	CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN	1.39
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	11098	140016	676803	5alpha,17alpha-Pregn-2-en-20-yn-17-ol_acetate;_17alpha-Ethynyl-5alpha-androst-2-en_17beta-acetate	11	340.24	341.247	434.43	0.00027	M+H	1	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CC[C@H]4CC=CC[C@]4(C)[C@H]3CC[C@@]21C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10951	138424	676533	3-(2,4-Cyclopentadien-1-ylidene)-5alpha-androstan-17beta-ol	11	338.261	339.268	345.893	0.00027	M+H	1	C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=C5C=CC=C5)CC[C@@]43C)[C@@H]1CC[C@@H]2O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10948	138376	104639	7-Labdene-2,3,15-triol_15-Carboxylic_acid	11	338.246	339.253	344.782	0.00029	M+H	1	CC1=CCC2C(C)(C)C(O)C(O)CC2(C)C1CCC(C)CC(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10944	138234	181344	2,12-Epoxy-3,7-cembradiene-11,15,16-triol_2,12-Epoxy-3,7-cembradiene-11,15,16-triol	11	338.246	339.254	346.162	-0.00072	M+H	1	C/C1=C/C2OC(C)(CCC2C(C)(O)CO)C(O)CC/C(C)=C\CC1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10927	138158	96480	6,7-Epoxy-2-humulene-1,10-diol_Di-Ac	11	338.209	339.216	312.101	0.00028	M+H	1	CC(=O)OC1/C=C(/C)CCC2OC2(C)CCC(OC(C)=O)C1(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10796	135963	209034	3,7,10,15(17)-Cembratetraene-2,12,16-triol_12-Hydroperoxide	11	336.23	337.237	482.605	0.00028	M+H	1	C=C(CO)C1CCC(C)(OO)/C=C/C/C(C)=C\CC/C(C)=C\C1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10689	126917	45492	Pyrrolidine,_8CI,_9CI_N-(2-Octadecenoyl)(E-)	11	335.319	336.326	537.137	0.00029	M+H	1	CCCCCCCCCCCCCCC/C=C/C(=O)N1CCCC1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10599	125687	41177	3,4-Epoxy-8-hydroxy-6,11,15(17)-cembratrien-16-oic_acid_3,4-Epoxy-8-hydroxy-6,11,15(17)-cembratrien-16-oic_acid	11	334.214	335.22	263.569	0.00128	M+H	1	C=C(C(=O)O)C1CC/C(C)=C\CCC(C)(O)/C=C/CC2(C)OC2C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10596	125621	79276	14-Serrulatene-2,7,8,20-tetrol_14-Serrulatene-2,7,8,20-tetrol	11	334.214	335.22	359.53	0.00128	M+H	1	CC(C)=CCCC(C)C1CC(O)C(CO)c2c1cc(C)c(O)c2O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10578	125389	90096	12,14-Dihydroxy-3(15),6-caryophylladien-8-one_12,14-Di-Ac	11	334.178	335.183	286.719	0.00227	M+H	1	C=C1CC/C=C(/COC(C)=O)C(=O)CC2C1CC2(C)COC(C)=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10481	124484	71988	3-Hydroxypregnan-20-one,_9CI_Me_ether	11	332.272	333.279	284.412	0.00029	M+H	1	COC1CCC2(C)C(CCC3C2CCC2(C)C(C(C)=O)CCC32)C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10467	124370	382554	10-deoxy-4(18)-epoxy-12-methoxy-4,5-seco-pisiferan-19-ol|10-Deoxy-4,18-epoxy-12-methoxy-4,5-seco-pisiferan-19-ol	11	332.235	333.242	350.098	0.00028	M+H	1	COc1cc2c(cc1C(C)C)CCC[C@H](CCC[C@]1(CO)CO1)C2	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10466	124369	17692	1,3-Dihydroxypregn-16-en-20-one,_9CI_1,3-Dihydroxypregn-16-en-20-one,_9CI	11	332.235	333.242	322.894	0.00028	M+H	1	CC(=O)C1=CCC2C3CCC4CC(O)CC(O)C4(C)C3CCC12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10458	124133	184108	1,3,7,11-Cembratetraen-18-oic_acid_7R*,8R*-Epoxide,_Me_ester	11	332.235	333.241	410.72	0.00128	M+H	1	COC(=O)/C1=C\C=C(/C(C)C)CC/C(C)=C\CCC2(C)OC2CC1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10456	124086	84798	2-[(2,3,3a,4,5,7a-Hexahydro-3,6-dimethyl-2-benzofuranyl)ethylidene]-6-methyl-5-heptenoic_acid,_9CI_Me_ester	11	332.235	333.242	405.232	0.00028	M+H	1	COC(=O)/C(=C\CC1OC2C=C(C)CCC2C1C)CCC=C(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10435	123563	517791	Allocyathin_A4	11	332.199	333.204	369.201	0.00227	M+H	1	CC(CO)C1=C2[C@H]3C[C@H]4O[C@@](O)(C=C4CO)[C@]3(C)CC[C@@]2(C)C=C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10431	123489	175179	4,19-Dihydroxy-5-oxo-7,10-fusicoccadien-17-al_4,19-Dihydroxy-5-oxo-7,10-fusicoccadien-17-al	11	332.199	333.205	326.451	0.00129	M+H	1	CC(CO)C1=C2C/C=C(/C=O)C3C(=O)C(O)C(C)C3CC2(C)CC1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10427	123423	243332	2,13-Dioxo-4,7,11-cembratrien-18-oic_acid_2,13-Dioxo-4,7,11-cembratrien-18-oic_acid	11	332.199	333.204	310.796	0.00227	M+H	1	C/C1=C/C/C=C(\C(=O)O)CC(=O)C(C(C)C)CC(=O)/C(C)=C\CC1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10424	123413	33651	15-Hydroxy-1(10),4,11(13)-germacratrien-12,6-olide_3-Methylbutanoyl	11	332.199	333.204	296.66	0.00227	M+H	1	C=C1C(=O)OC2/C=C(\COC(=O)CC(C)C)CC/C=C(/C)CCC12	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10288	121458	78966	3,7,11,15(17)-Cembratetraen-16,2-olid-19-oic_acid_3,7,11,15(17)-Cembratetraen-16,2-olid-19-oic_acid	11	330.183	331.19	320.378	0.00028	M+H	1	C=C1C(=O)OC2/C=C(/C)CC/C=C(\C(=O)O)CC/C=C(/C)CCC12	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10132	120256	63414	Aspicilin_Aspicilin	11	328.225	329.232	332.511	0.00029	M+H	1	CC1CCCCCCCCCCC(O)C(O)C(O)/C=C/C(=O)O1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10127	120181	6252	Strictic_acid_Me_ester	11	328.204	329.211	358.745	0.00028	M+H	1	C=C1CCC(C)C(C)(CCc2ccoc2)C/C=C/C=C/1C(=O)OC	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	10124	120160	276589	methyl_2alpha-hydroxy-8,11,13,15-abietatetraen-18-oate	11	328.204	329.211	307.341	0.00028	M+H	1	C=C(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)C[C@@H](O)C[C@@]1(C)C(=O)OC	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9964	118911	418538	(2'R)-plectaniaxanthin_diester	10	652.449	327.23	390.34	0.00354	M+2H	2	CC(=O)O[C@H](/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)C(C)(C)OC(C)=O	0.82
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9933	118602	76376	Cordiaquinone_A_Cordiaquinone_A	10	326.188	327.193	323.193	0.00229	M+H	1	CC(C)=C(CCc1ccc2c(c1)C(=O)C=CC2=O)C(C)CCCO	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9925	118515	3597	Galeon_Galeon	10	326.152	327.159	205.972	0.00028	M+H	1	COc1cc2ccc1Oc1cc(ccc1O)CCC(=O)CCCC2	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9820	117550	45975	8(17)-Labdene-3,7,15-triol_(3α,7α,13S)-form	10	324.266	325.273	369.153	0.00027	M+H	1	C=C1C(O)CC2C(C)(C)C(O)CCC2(C)C1CCC(C)CCO	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9816	117340	623629	(11Z)-8,18-propano-retinal_-	10	324.245	325.253	332.749	-0.00071	M+H	1	CC(/C=C\C=C(C)\C1=C\C2=C(CCCC1)CCCC2(C)C)=C\C=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9789	116944	592905	-_7,10,13,16-Docosatetraynoic_acid	10	324.209	325.216	317.783	0.00028	M+H	1	CCCCCC#CCC#CCC#CCC#CCCCCCC(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9779	116820	147196	Diversifolol_3α-Acetoxy	10	324.194	325.2	267.572	0.00127	M+H	1	COC(=O)/C=C/C1CCC2(C)CCC(OC(C)=O)C(C)(O)C2C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9777	116804	72838	Albocycline,_9CI_12ξ-Hydroxy	10	324.194	325.201	233.456	0.00029	M+H	1	COC1/C=C/C(C)(O)/C=C/C(=O)OC(C)C(C)(O)CC/C=C\1C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9750	116334	463694	10-oxo-10-(2,3,5-trihydroxy-4-methylphenyl)decanoic_acid	10	324.157	325.162	184.953	0.00229	M+H	1	Cc1c(O)cc(C(=O)CCCCCCCCC(=O)O)c(O)c1O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9749	116190	95838	Naematolin_13-Hydroxy	10	324.157	325.162	151.584	0.00229	M+H	1	C=C1C(=O)C(OC(C)=O)/C=C(/C)C(O)C(O)C2C1CC2(C)CO	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9739	116128	12205	Crotmarine_Crotmarine	10	324.136	325.143	226.958	0.00027	M+H	1	C=C(C)C1Cc2cc(C3COc4cc(O)ccc4C3)c(O)cc2O1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9663	115482	590310	7-HDoHE	10	322.251	323.259	270.646	-0.00072	M+H	1	CC/C=C\C/C=C\C/C=C\C/C=C\C=C/C(O)C/C=C\CCC(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9653	115337	227018	9-Hydroxy-12-oxo-10,15-phytodienoic_acid_Me_ester	10	322.214	323.222	392.393	-0.0007	M+H	1	CC/C=C/CC1C(=O)C=CC1(O)CCCCCCCC(=O)OC	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9643	115198	110063	4,16,18-Trihydroxy-19-nor-8(14)-pimaren-15-one_4,16,18-Trihydroxy-19-nor-8(14)-pimaren-15-one	10	322.214	323.222	347.182	-0.0007	M+H	1	CC1(C(=O)CO)C=C2CCC3C(O)(CO)CCCC3(C)C2CC1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9499	113304	594799	20-HETE-d6_20-hydroxy-5Z,8Z,11Z,14Z-eicosatetraenoic_acid-d6	10	320.235	321.242	259.532	0.00028	M+H	1	[2H]C([2H])(/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)C([2H])([2H])C([2H])([2H])CCO	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9483	113139	78848	7,15-Isopimaradiene-2,3,19-triol_7,15-Isopimaradiene-2,3,19-triol	10	320.235	321.242	372.815	0.00028	M+H	1	C=CC1(C)CCC2C(=CCC3C2(C)CC(O)C(O)C3(C)CO)C1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9477	113009	161739	Pleuromutilin_1'-O-(9,12-Octadecadienoyl)	10	640.47	321.242	288.673	0.00056	M+2H	2	C=CC1(C)CC(OC(=O)COC(=O)CCCCCCC/C=C/C/C=C/CCCCC)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O	1.23
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9471	112950	29202	20-Hydroxy-5,8,11,14-eicosatetraenoic_acid_20-Hydroxy-5,8,11,14-eicosatetraenoic_acid	10	320.235	321.241	429.382	0.00128	M+H	1	O=C(O)CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCCO	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9465	112915	376284	chromomoric_acid_D_I_methyl_ester	10	320.199	321.206	409.325	0.00029	M+H	1	CC/C=C\C=C1\C(=O)C=C[C@@]1(O)CCCCCCCC(=O)OC	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9346	111623	76099	Achilleol_A_Tetradecanoyl	10	636.585	319.3	431.762	-0.00042	M+2H	2	C=C1CCC(OC(=O)CCCCCCCCCCCCC)C(C)(C)C1CC/C(C)=C\CC/C=C(/C)CC/C=C(/C)CCC=C(C)C	1.25
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9346	111623	207332	7,13,16,19-Docosatetraen-1-ol_7,13,16,19-Docosatetraen-1-ol	10	318.292	319.3	431.762	-0.00071	M+H	1	CC/C=C/C/C=C/C/C=C/CCCC/C=C/CCCCCCO	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9338	111516	123151	18-Hydroxy-8,10,13(15)-lobatrien-14,17-olide_18-Hydroxy-8,10,13(15)-lobatrien-14,17-olide	10	318.219	319.226	427.723	0.00027	M+H	1	C=CC1(C)CCC(C2=CCC(C(C)(C)O)OC2=O)CC1C(=C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9333	111469	206481	14,17-Dihydroxy-1(19),6,10,12-xenicatetraen-18-al_14,17-Dihydroxy-1(19),6,10,12-xenicatetraen-18-al	10	318.219	319.227	353.22	-0.00071	M+H	1	C=C1CC/C=C(/C)CCC(/C(=C\C=C\C(C)(C)O)CO)C1C=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9186	109890	26225	3-Hydroxypregn-8-en-20-one_(3β,5α)-form	10	316.24	317.247	211.176	0.00027	M+H	1	CC(=O)C1CCC2C3=C(CCC12C)C1(C)CCC(O)CC1CC3	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9181	109883	32897	3-Hexadecyl-5-methylene-2(5H)-furanone_8',9',11',12'-Tetradehydro(Z,Z-)	10	316.24	317.247	406.633	0.00027	M+H	1	C=C1C=C(CCCCCCC/C=C/C/C=C/CCCC)C(=O)O1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9167	109635	250263	3,16-Dihydroxy-8,11,13-abietatrien-2-one_3,16-Dihydroxy-8,11,13-abietatrien-2-one	10	316.204	317.211	381.342	0.00028	M+H	1	CC(CO)c1ccc2c(c1)CCC1C2(C)CC(=O)C(O)C1(C)C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9152	109186	80211	8(17),12,14-Labdatriene-2,18-diol_18-Carboxylic_acid,_2-ketone	10	316.204	317.209	392.125	0.00227	M+H	1	C=C/C(C)=C\CC1C(=C)CCC2C(C)(C(=O)O)CC(=O)CC12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9140	109096	97068	15-Hydroxy-8(17),11,13-labdatrien-19-oic_acid_15-Aldehyde	10	316.204	317.21	268.056	0.00129	M+H	1	C=C1CCC2C(C)(C(=O)O)CCCC2(C)C1/C=C/C(C)=C/C=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9135	109053	595576	2,3,4,5-tetranor-thromboxane_B1_(5R)-4-(2-carboxyethyl)-2,4-dideoxy-5-[(1E,3S)-3-hydroxyoct-1-en-1-yl]-D-erythro-pentopyranose	10	316.189	317.197	384.821	-0.00071	M+H	1	CCCCC[C@H](O)/C=C/[C@H]1OC(O)C[C@H](O)[C@@H]1CCC(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	9128	109007	3981	p-Menth-8-en-7-ol_3,4-Dihydroxy-E-cinnamoyl	10	316.167	317.175	428.013	-0.00071	M+H	1	C=C(C)C1CCC(COC(=O)/C=C/c2ccc(O)c(O)c2)CC1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8993	107402	180196	Laughine_Laughine	10	315.069	316.076	144.065	0.00029	M+H	1	N=C(N)NCCCCCNC(=O)c1cc(Br)c[nH]1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8984	107365	179466	16-Phenyl-3-hexadecen-2-one_16-Phenyl-3-hexadecen-2-one	10	314.261	315.268	440.998	0.00027	M+H	1	CC(=O)/C=C/CCCCCCCCCCCCc1ccccc1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8968	107238	47015	3-Hydroxypregna-5,16-dien-20-one_3-Hydroxypregna-5,16-dien-20-one	10	314.225	315.232	356.835	0.00029	M+H	1	CC(=O)C1=CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8965	107233	197472	20-Hydroxypregna-1,7-dien-3-one_20-Hydroxypregna-1,7-dien-3-one	10	314.225	315.232	207.137	0.00029	M+H	1	CC(O)C1CCC2C3=CCC4CC(=O)C=CC4(C)C3CCC21C	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8960	107189	219334	10,11,12-Trihydroxy-7,14-heptadecadienoic_acid_10,11,12-Trihydroxy-7,14-heptadecadienoic_acid	10	314.209	315.216	327.626	0.00028	M+H	1	CC/C=C/CC(O)C(O)C(O)C/C=C/CCCCCC(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8948	106962	88592	Printzianic_acid_Printzianic_acid	10	314.188	315.195	398.617	0.00027	M+H	1	CC1CCC2=C(CCC=C(C(=O)O)C2)C1(C)CCc1ccoc1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8933	106846	127184	18-Hydroxy-1,9-octadecadiene-4,6-diyn-3-one,_9CI_Ac	10	314.188	315.195	369.435	0.00027	M+H	1	C=CC(=O)C#CC#CC/C=C/CCCCCCCCOC(C)=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8930	106812	410606	Ac-Dendrifolione	10	314.188	315.195	362.878	0.00027	M+H	1	C/C=C/C(=O)C#CC#CC/C=C/CCCCCCCOC(C)=O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8925	106756	82020	Strictic_acid_Strictic_acid	10	314.188	315.195	263.542	0.00027	M+H	1	C=C1CCC(C)C(C)(CCc2ccoc2)C/C=C/C=C/1C(=O)O	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8922	106746	518008	Desferrioxamine_X4	10	628.38	315.195	355.749	0.00454	M+2H	2	O=C1CCC(=O)N(O)CCCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCCN1	0.81
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8852	105568	18077	Prosopine_11'-Ketone	10	313.262	314.269	267.37	0.00027	M+H	1	CC(=O)CCCCCCCCCCC1CCC(O)C(CO)N1	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8749	104407	25385	17(15→16)-Abeo-17-oxo-8,11,13,15-abietatetraen-19-oic_acid_17(15→16)-Abeo-17-oxo-8,11,13,15-abietatetraen-19-oic_acid	10	312.173	313.18	34.3724	0.00029	M+H	1	CC1(C(=O)O)CCCC2(C)c3ccc(/C=C/C=O)cc3CCC12	0.00
lfnothias/2010_EMPv2_Classical/4b0d2428607a4341a668bc85bffd0789/4b0d2428607a4341a668bc85bffd0789-V2_clustered_spectra-main.mgf	8730	104164	25851	5,7-Dihydroxy-6-methylflavan_5-Me_ether,_7-Ac	10	312.136	313.143	214.875	0.00027	M+H	1	COc1c(C)c(OC(C)=O)cc2c1CCC(c1ccccc1)O2	0.00
